"AEM.gen","AEM.spp","All.Andropogoneae","All.C3","All.C4","All.Chloridoideae","All.Micrairoideae","All.Paniceae","All.species","Ancient.gen","Ancient.spp","C3.AEM.gen","C3.AEM.spp","C3.Recent.gen","C3.Recent.spp","Early.endemic.gen","Early.endemic.spp","Early.gen","Early.native..spp","Early.native.gen","Early.spp","Endemic.Andropogoneae","Endemic.C3","Endemic.C3.Paniceae","Endemic.C4","Endemic.Chloridoideae","Endemic.Paniceae","Endemic.species","Height.AEM","Height.All","Height.C4","Height.Recent","Homegrown.C4.gen","Homegrown.C4.spp","Mid.endemic.gen","Mid.endemic.spp","Mid.gen","Mid.native.gen","Mid.native.spp","Mid.spp","Native.Andropogoneae","Native.C3","Native.C3.Paniceae","Native.Chloridoideae","Native.Paniceae","Native.species","Recent.gen","Recent.spp","lat","long","cell_category","proportion_cover","cell_id","amt","arid","ts","pwarmq","pcoldq","th","clay"
1.4405457876949,1.95586050418873,1.42117881086433,1.42527464149926,3.24391962566568,2.59219033042752,NA,2.25034399963704,3.46813925195069,0.211070981663029,0.211070981663029,0.907048149737199,1.42527464149926,NA,NA,0.422649947861075,1.26863631604253,0.422649947861075,NA,NA,1.26863631604253,0.65023968402835,1.26919861390301,NA,3.05310454188546,2.28452296027462,2.14873440999775,3.22143252077507,28.625,32.7807312011719,25.0150947570801,22.4448986053467,0.470003644146897,0.920681047512767,0.366031060687481,1.03282855355421,0.366031060687481,NA,NA,1.03282855355421,NA,NA,NA,1.22524493119906,NA,1.95854431862167,2.07731425581533,3.20728895129403,-25.84999925,132.04999915,"land",1,1214,-0.277053710340872,-0.638264066343195,1.0659428340497,-0.582143382497829,-0.482200822545086,0.548414763861601,-1.2471045508495
1.46024164327125,2.36066526375673,NA,1.57856625899619,3.32410033732049,2.6899541132074,NA,2.26415608143802,3.5874279228655,NA,NA,1.04521154748582,1.57856625899619,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36353739594886,NA,3.11008723276233,2.39224293981412,1.98650354078779,3.27412130198191,27.7333335876465,31.7593994140625,23.9181823730469,21.37864112854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14978352406959,2.30607896704273,3.28735654130036,-25.84999925,132.88333245,"land",1,1215,-0.201650633684538,-0.652349601496865,1.06759472565871,-0.683385668075895,-0.503774460853417,-0.232185156071437,-0.561766372359727
0.926241100496602,1.88964211059541,NA,NA,3.60013022176996,3.007364320832,0.815364809064397,NA,3.73337468670312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37423718858381,2.79862195317831,NA,3.46642314656646,28.533332824707,31.3899993896484,23.573034286499,20.2999992370605,0,1.14071344822832,0,0.815364809064397,0.552159480670544,NA,NA,0.981329121619293,NA,NA,NA,NA,NA,2.48715415785239,2.49839856541798,3.54509572995178,-25.84999925,133.71666575,"land",1,1216,-0.114223868180157,-0.705657537150956,1.08798343624449,-0.748260341954072,-0.456127148886378,-0.163485023939323,-0.00717575048348972
1.26243035122952,2.32415091122837,2.05847324936493,NA,3.73866911426115,3.11626708735621,1.54692401272995,2.70671594753075,3.9244455254267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70074010078466,NA,NA,3.62484749817268,2.88267552392538,2.55085042058264,3.67208927549617,24.2765960693359,31.9208869934082,24.1788082122803,22.2118949890137,0.273836709143384,1.68473085825887,0,1.71793350037345,0.296394034325348,NA,NA,1.83880208102047,NA,NA,NA,1.53104387636202,NA,2.40052819291904,2.59420936074041,3.69575578230013,-25.84999925,134.54999905,"land",1,1217,0.0454224255130636,-0.797665055221107,1.15783836845231,-0.765988676843424,-0.47090329967141,-0.152495479107221,0.542120660015825
1.40019732365982,2.02432517222144,NA,NA,3.48627359886309,2.87135877897105,NA,2.49683522505098,3.66786006819036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42455575931419,2.65394594479353,2.37954615179081,3.48954397516701,26.7999992370605,33.7000007629395,25.7741928100586,23.4413795471191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21876285935316,NA,1.9345602684109,2.40061880905609,3.45600119055539,-25.84999925,135.38333235,"land",1,1218,0.15333504417358,-0.847431153568506,1.21658357153868,-0.857510052603633,-0.568008315749617,-0.436701125122782,-0.0727503968351142
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76952153658277,NA,NA,NA,34.7916679382324,27.0416660308838,25.1555557250977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4282480887858,NA,-25.84999925,136.21666565,"land",1,1219,0.213215903453982,-0.848522910059521,1.28568968137306,-0.951866810502629,-0.625580240282636,-0.684796028825882,-1.1231755394519
NA,NA,NA,NA,NA,2.42912963230224,NA,NA,2.63555120559835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92351842808908,1.61899209727857,NA,1.92351842808908,NA,38.5172424316406,30.5862064361572,30.7600002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31962025537644,NA,-25.84999925,137.04999895,"land",1,1220,0.252861993683532,-0.834974543149572,1.32281175952683,-0.964163481399137,-0.63610866016802,-0.702849689823939,-1.23262768835748
NA,NA,NA,NA,2.34439860019763,2.18526441095364,NA,NA,2.46010155889431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18402675343402,1.96543262667123,NA,2.22419105692197,NA,35.6335868835449,27.8999996185303,26.5041313171387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339325336849359,NA,0.941568496656367,1.47773339793751,2.34439860019763,-25.84999925,137.88333225,"land",1,1221,0.311189101323191,-0.820007308774276,1.34083886715786,-0.953684870450508,-0.623051437223114,-0.775406297044627,-0.0802626440876657
NA,NA,NA,NA,3.11582375584163,2.7164812169973,NA,NA,3.12938868506621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81180939871328,2.3960753943907,NA,2.81180939871328,NA,36.1052627563477,28.1710529327393,26.2054786682129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89100129293909,3.11582375584163,-25.84999925,138.71666555,"land",1,1222,0.358940078478044,-0.796621362681562,1.25571393504845,-0.88522516485701,-0.614217692005331,-0.767879309467313,1.28686294038924
NA,NA,1.36583649634294,NA,3.42400201592055,2.73052895700197,NA,2.61527676634943,3.54812204801483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19162791399683,2.50560759931815,2.22083260768043,3.23679431218127,NA,32.7290306091309,24.9215679168701,22.8226947784424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01160091167848,NA,2.30866655041858,2.40730541200947,3.31948104873056,-25.84999925,139.54999885,"land",1,1223,0.392548450921466,-0.774906610717035,1.18688775470461,-0.771272824012143,-0.587287843526647,-0.73747596353667,1.69363714016808
0.535323062981653,1.85941812958566,1.82905528030958,NA,3.60154981137305,3.00091880479525,NA,2.69974920324472,3.66747704473572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46273137273546,2.82825994125903,2.36977631399993,3.49414115418691,20.3888893127441,32.2950820922852,24.6318683624268,23.1090908050537,NA,NA,0.339325336849359,1.31184019111948,0.535323062981653,NA,NA,1.85941812958566,NA,NA,NA,1.12817106313273,NA,1.84482621247292,2.57581322356959,3.54610552060372,-25.84999925,140.38333215,"land",1,1224,0.416207953171769,-0.75994088401671,1.14067697682813,-0.663613900972665,-0.560635666551757,-0.499086703416582,1.66859910159526
NA,NA,NA,NA,3.61571722624407,2.9317269557786,NA,2.57588927079728,3.69944838659021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53090895244371,2.74957592743732,2.37043060852176,3.53090895244371,NA,34.2290077209473,26.2061061859131,23.7460308074951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30155311968964,NA,1.86113008333629,2.6603993908269,3.54832347728516,-25.84999925,141.21666545,"land",1,1225,0.402970691148197,-0.725634230510591,1.11555055849114,-0.558107331762817,-0.507157231988448,-0.503228672310715,1.37817811940773
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.84999925,142.04999875,"land",1,1226,0.394581872197029,-0.683889362631148,1.09529719842827,-0.506322537503624,-0.475798951763189,-0.602843094331102,1.85008840726733
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7142868041992,26.619047164917,23.9500007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.84999925,142.88333205,"land",1,1227,0.35053956026749,-0.607408099384707,1.03275690730374,-0.447659055823829,-0.421875322266119,-0.549415769193555,0.92458734543959
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,26.8461532592773,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.84999925,143.71666535,"land",1,1228,0.229523771094825,-0.503844161841585,0.94973518169625,-0.283107993037132,-0.368183127722105,-0.320727843057882,0.923108538789073
1.05883138293069,1.65555785970448,NA,NA,3.68411817150836,3.12986974515941,NA,NA,3.85511399680651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5951730119724,2.89883582958377,NA,3.64706737357124,23.6875,31.4615383148193,23.6666660308838,22.0612239837646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37155127395961,3.68411817150836,-25.84999925,144.54999865,"land",1,1229,0.0887312838734129,-0.387078005029942,0.885750858694293,-0.124960552220038,-0.302609400635372,-0.569120451095903,0.28226870397826
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7586212158203,23.625,21.4500007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0274901084232,NA,-25.84999925,145.38333195,"land",1,1230,-0.103441650741553,-0.26922882897621,0.79510687717875,-0.0253208821989903,-0.20236406108091,-0.496753568823031,0.666798127946331
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6140365600586,26.2549018859863,23.042552947998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73663768514017,NA,-25.84999925,146.21666525,"land",1,1231,-0.17417447304536,-0.19372366720226,0.750154683385327,0.0480132438311421,-0.135494491609914,-0.447704282813949,0.935631910579162
2.24209172391232,NA,NA,NA,NA,3.20441175260033,NA,NA,NA,NA,NA,1.75906411398028,NA,NA,NA,1.03033346425185,1.96878929660986,1.03033346425185,NA,NA,1.96878929660986,NA,NA,NA,NA,2.90169627743657,NA,NA,35.230770111084,38.5932197570801,29.0510196685791,26.5652179718018,NA,NA,NA,NA,NA,NA,NA,NA,2.03195679960936,NA,NA,NA,NA,NA,2.74778359061167,NA,-25.84999925,147.04999855,"land",1,1232,-0.491252300635757,-0.0659385134679882,0.600684200579724,0.194841576940288,-0.0319192377045596,0.169906276098111,1.07577208308533
1.94333539065291,NA,1.77512183195373,NA,3.4236435625346,2.87033908425407,NA,2.02432517222144,3.72219332207474,NA,NA,1.34573277021996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3322045101752,2.73482192485937,2.02432517222144,3.65413268855724,35,41.3712120056152,32.230770111084,30.0810813903809,NA,NA,NA,NA,NA,NA,NA,NA,1.32972400206265,NA,NA,NA,NA,1.97296928496993,2.43150590860571,3.35968072531765,-25.84999925,147.88333185,"land",1,1233,-0.638511328496938,0.0541746454487327,0.500812213770824,0.305794084432354,0.0209663812284512,0.177413870481733,0.202911071271385
2.12668289800863,2.7112451143069,2.34411081932916,2.65373478531646,4.38554540753314,3.80570649367212,NA,3.27226493252088,4.57218198177413,NA,NA,1.78137241038989,2.46809954763559,NA,NA,NA,NA,1.34181986453726,NA,NA,2.34401493496417,NA,2.45461926588822,NA,4.10310606587392,3.50576756128301,2.8722078209352,4.26989323387516,32.5128211975098,40.8651695251465,31.7862071990967,29.7625904083252,NA,NA,NA,NA,1.48794800881593,NA,NA,1.71703589425746,1.54351181202879,1.65019594006477,NA,2.41885585700037,NA,3.11962993177933,2.93076702563931,4.43509336284566,-25.84999925,148.71666515,"land",1,1234,-0.551670875876394,0.0667594808991976,0.381464253506221,0.359429311112664,0.0701287808967045,0.223350908036379,0.813802372856939
1.76490202877306,2.484906649788,2.10693505403131,NA,4.06575642292061,3.20270582954393,NA,3.24274859285548,4.27774890661336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7866184647284,2.98558093945354,2.97348663730311,4.04164674105274,36.476188659668,40.1680679321289,30.981481552124,28.173469543457,NA,NA,NA,NA,0.864997437486605,NA,NA,2.05566098713387,1.6878793373299,NA,NA,NA,NA,2.92316160122828,3.01720018091597,4.10206468776081,-25.84999925,149.54999845,"land",1,1235,-0.305301122156487,0.0419223704002029,0.271894050171814,0.386595397620354,0.0806010233729427,-0.0535501051676447,2.27756450735223
2.08529934263106,2.80916174292535,2.61827135406579,2.5153550473159,4.02275903882724,3.06879687916098,NA,NA,4.23756426476557,NA,NA,1.88053320571602,2.50780903306311,0.59443122762058,0.59443122762058,1.38103055445377,2.06204102554405,1.32175583998232,0.648672683977318,0.648672683977318,2.02617261782976,2.02313567873257,2.73683198473661,NA,3.80220812239104,2.79067417854719,NA,4.09785503554672,34.1612892150879,41.4232063293457,32.7150001525879,30.2049999237061,NA,NA,1.37041902116648,2.09728146636585,1.30833283253767,0,0,2.07027465962976,2.08902047489852,0.900973984378214,0,1.65822807660353,NA,2.70838348651918,2.91825714231889,3.96567751979757,-25.84999925,150.38333175,"land",1,1236,-0.415931568766639,0.16313733091949,0.0294485246535341,0.404260745129642,0.113668311596533,0.0328706859628953,1.45130122584253
2.37611428304207,3.32744321388068,2.88407414338635,3.22938045509739,4.19924499586214,3.12575127363551,NA,3.2654158397205,4.48700586541736,NA,NA,2.26374035438053,3.29123367461898,NA,NA,1.28426163238639,2.22256737922253,1.48160456259863,NA,NA,2.37611428304207,2.20265423076163,2.88424186340372,1.45255019616852,3.80017481544378,2.59562775176783,3.05508547912223,4.11595928563377,31.9450550079346,38.6069755554199,29.7083339691162,27.4572277069092,NA,NA,1.30046410555384,2.50421897765817,1.75803033686931,NA,NA,2.81078722990291,2.22039847004701,NA,NA,2.24442622329499,1.57794720203863,3.31748961820976,2.87215116861774,4.16025709891349,-25.84999925,151.21666505,"land",1,1237,-0.412046964679022,0.193830105685987,-0.180756330530328,0.500451119814353,0.131972605435438,0.628802458986096,0.545233222447889
2.07468021116296,2.85583781888995,2.82488459448461,2.85733195638916,4.05416474058965,2.90092696544127,NA,3.38198061177074,4.34831471466466,NA,NA,2.04083064602144,2.58195770526386,NA,NA,1.37270243273528,1.81384703708494,1.48001239364946,0,0,1.96164288948458,2.2136446020433,2.61344643168411,NA,3.6675792441321,2.45375991816758,3.02096131197719,3.96906477173831,32.796875,40.9354820251465,32.40625,29.9348831176758,NA,NA,0.728031630304382,1.81905031152263,1.1082325465281,NA,NA,2.29101847977704,2.10169218792221,1.20026597225975,1.46116986567924,1.86485501247925,NA,3.19875477987809,2.98628782858922,4.09105585039622,-25.84999925,152.04999835,"land",1,1238,-0.389988011107006,0.652809235548388,-0.461700730268101,1.02816509020763,0.338565584510707,0.994259156378686,0.578294492205357
1.77342572757203,2.54717696834533,2.70001803709587,2.42232180234702,3.80198492065965,2.66095862289168,0.902191772674901,2.80807646178474,4.05985662491927,NA,NA,1.84419377183682,2.28003273222263,0.350656841391095,0.614644940026305,NA,NA,1.21550603391753,NA,NA,1.56548599301612,1.75820269358897,1.84687879251663,NA,3.25682646466409,1.79359115007642,2.59883039270236,3.48022415972946,30,42.0899276733398,33.420352935791,31.8384284973145,0,0.902191772674901,0.634458203931996,1.52670830047099,0.858237786680338,NA,NA,1.95543604929354,2.21473704573655,1.52016943466578,1.56861595765027,2.04924004375879,NA,3.24551772609936,2.96393198935747,3.80410362581382,-25.84999925,152.88333165,"land",0.7,1239,-0.230854684940704,1.57295482285455,-0.729359904898673,1.82392560910591,1.09080921320727,-0.0818171044058131,-0.180398955265532
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1240,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1241,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1242,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1243,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1244,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1245,0.000960290160178508,-0.532509713209744,-0.821809145985868,-1.0668930600516,0.934385077410125,-0.719585400323662,-1.55392846545777
0.324977816540286,1.22964057338268,NA,1.44078254098536,1.9680909078175,NA,NA,NA,2.1326268277375,NA,NA,0.324977816540286,1.22964057338268,NA,NA,0,0.871293409836378,0,NA,NA,0.894045095623276,NA,1.36736633908565,NA,NA,NA,NA,1.7828868952146,36.1449279785156,41.4536094665527,26.8571434020996,24.7142848968506,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,2.06458167490101,2.06458167490101,-26.68333255,113.71666655,"land",0.47,1246,0.00502623276827548,-0.570734614151947,-0.240771323668375,-1.00352693630105,0.903016351927721,-0.333739547321185,-1.45425199629376
NA,NA,NA,NA,NA,NA,NA,NA,1.80796085669841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80796085669841,NA,37.5555572509766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,114.54999985,"land",0.99,1247,0.121215177501249,-0.645366959271265,0.507908887778273,-0.804067540705314,0.591376955969084,-0.112820561941276,-1.28891674688197
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,115.38333315,"land",1,1248,0.141315405069165,-0.715057036848606,0.931542840959339,-0.870574400007846,0.196866529126645,-0.446774709236919,-1.18718920388352
1.20686858803926,1.5661128100039,NA,1.08349862503947,NA,NA,NA,NA,NA,NA,NA,0.967364018007099,1.08349862503947,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08349862503947,NA,NA,NA,NA,3.14212435649673,24.7096767425537,31.3275871276855,23.8823528289795,22.6666660308838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15536032285222,NA,-26.68333255,116.21666645,"land",1,1249,0.219353964887919,-0.746907887640063,1.11004425312776,-0.905058589290046,0.0317173880724091,-0.529422412591446,-0.450506976875892
1.60080067440409,2.71495961546463,NA,NA,3.17362734371743,2.67014065497118,NA,NA,3.60487266139818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16361678835543,2.30258509299405,NA,3.29583686600433,21.7931041717529,29.4615383148193,22.1132068634033,21.9722213745117,NA,NA,NA,NA,0.339325336849359,NA,NA,2.37043060852176,NA,NA,NA,NA,NA,NA,2.42515663660815,3.07602114561935,-26.68333255,117.04999975,"land",1,1250,0.147970933745168,-0.724700598243896,1.20382063245896,-0.839869501031293,0.0431251220697523,-0.115053139234198,-0.405853422915687
1.18111347856634,2.29747207964919,NA,1.61800118696777,3.00285681607325,2.68143239954149,1.57567430516632,0.845868234833426,3.32175725695253,NA,NA,1.05361493337809,1.61800118696777,NA,NA,0.854415287574181,1.32468485768124,0.788911791278749,NA,NA,1.50118432444335,NA,1.41633853521881,NA,2.98573247152933,2.30737364313482,NA,3.12064535427868,23.0273971557617,29.9264698028564,21.8421058654785,22.2539691925049,0,1.57567430516632,0,1.57567430516632,0,NA,NA,1.57567430516632,NA,NA,NA,NA,NA,1.63374023325269,1.93441578065471,3.00285681607325,-26.68333255,117.88333305,"land",1,1251,0.131037605698698,-0.701471759149016,1.23971488801215,-0.815550767114711,-0.100349080596809,-0.468822991900842,-0.368657274661657
1.06608911206896,2.10413413100986,NA,1.20207096779835,3.15072548296218,2.80928218043544,NA,NA,3.38130076343774,NA,NA,0.88500648198081,1.20207096779835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22175170569743,2.67283744165848,NA,3.21189149969857,23.5517234802246,29.5522384643555,22.1568622589111,20.6578941345215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44101923823696,3.15072548296218,-26.68333255,118.71666635,"land",1,1252,0.0839795846766994,-0.665996421398867,1.2636086498013,-0.753713215498348,-0.0973739687229858,-0.312114255180006,-0.388729454735214
1.04345187278797,2.04820886335503,NA,1.89746994595834,2.58120121595129,2.23825986697855,1.01160091167848,0.497132329119244,2.971132153558,0,0,0.962792549503555,1.89746994595834,NA,NA,0.797957525160368,1.81384703708494,0.65023968402835,NA,NA,1.96892890254388,NA,1.72008443935142,NA,2.31303030555487,1.81401011547043,NA,2.73806196085612,24.5051555633545,29.3920459747314,20.4370365142822,19.0379753112793,0,1.01160091167848,0,1.01160091167848,0.674983203134188,NA,NA,1.03531743287719,NA,NA,NA,NA,0.22314355131421,1.51556670688035,1.50363288576445,2.50854176866908,-26.68333255,119.54999965,"land",1,1253,-0.080270817556367,-0.641279706920411,1.30469851974486,-0.708703697252214,-0.158307731843519,-0.421109749863572,-0.514082431236948
1.56381272402661,2.48964541742349,1.7640456247777,1.85520366147566,3.46739082652675,2.65864988073256,1.43603645210731,NA,3.73306377064595,NA,NA,1.5122660401993,1.85520366147566,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71883030151518,NA,3.32406435155464,2.30936206135955,NA,3.48920820774962,25.8301887512207,32.1558456420898,24.5116271972656,22.475248336792,0.88747960918754,1.68045540535447,0.48858001189329,1.53987345640931,0,NA,NA,1.68045540535447,NA,NA,NA,NA,NA,2.16343798613544,2.1494339046078,3.38574530809603,-26.68333255,120.38333295,"land",1,1254,-0.00266468036337496,-0.664965535014192,1.2599273792483,-0.531012355442123,-0.241552269990825,-0.45640679891687,-0.580131674589904
NA,NA,NA,NA,3.07643628970837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82292532182463,NA,NA,3.14652012658776,NA,26.2592601776123,18.2272720336914,17.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15048228547101,2.95475404305557,-26.68333255,121.21666625,"land",1,1255,0.0190950421512724,-0.686571861534151,1.22634594772764,-0.5234886411483,-0.276847529461547,-0.54456305856233,-0.640448583545449
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4761905670166,21.0588226318359,18.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36430437052486,NA,-26.68333255,122.04999955,"land",1,1256,0.016317817961678,-0.715409469496538,1.1708974966633,-0.603601225811752,-0.33839501974328,-0.395902428817574,-0.659014623245375
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,122.88333285,"land",1,1257,0.0443118958144377,-0.754319036522952,1.08996227846726,-0.719124403512835,-0.366367250241729,-0.521323513917601,-0.598296065250185
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,123.71666615,"land",1,1258,0.0359446754959823,-0.76918376716501,1.10747874548917,-0.744048357798496,-0.392897110523305,-0.508426595470933,-0.842484666292409
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,124.54999945,"land",1,1259,0.0679470996029394,-0.779443132044351,1.12472011696779,-0.727484909425973,-0.401389251697592,-0.543887751302603,-0.897699135183199
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,125.38333275,"land",1,1260,0.0319309295836068,-0.774649070768453,1.08958479113229,-0.689744448351094,-0.412257068882004,-0.587530098619448,-0.919040070079648
